,Site,WY,Month,CF.p,CG.p,SC.p,SH.p,P.p,Mult.p,Unknown.p,Season,PPT1,PPT3,PPT6,PPTwy,CWD1,CWD3,CWD6,CWDwy,MeanMaxT1,MeanMaxT3,MeanMaxT6,MeanMaxTwy,MaxT1,MaxT3,MaxT6,MaxTwy,MeanMinT1,MeanMinT3,MeanMinT6,MeanMinTwy,MinT1,MinT3,MinT6,MinTwy,P1,P3,P6,Pwy,N1,N3,N6,Nwy,TotC1,TotC3,TotC6,TotCwy,Turb1,Turb3,Turb6,Turbwy,DO1,DO3,DO6,DOwy,pH1,pH3,pH6,pHwy,Cond1,Cond3,Cond6,Condwy,H2Otemp1,H2Otemp3,H2Otemp6,H2Otempwy,Flow,rollMean,rollMean3,rollMean6,rollMeanWY,Cat1,Cat3,Cat6,CatWY
78,13,2011,10,0.057603687,0.559907834,0.020737327,0.188940092,0.168202765,0.004608295,0,Fall,216.7,217.4,372.12,1492.93,0,131.1,131.1,131.1,21.05,27.85333333,25.995,19.66666667,21.05,31.56,31.56,31.56,9.69,13.27333333,11.79333333,7.0375,9.69,9.69,5.85,-0.73,0.06,0.04,0.029444445,0.021388889,0.23,0.123333333,0.061666667,0.047777778,101.9,927.6,644.3666667,444.9916667,0.92,0.722222222,1.227777778,4.672222223,9.82,9.576666667,9.71,10.31805556,5.66,5.933333333,5.832777778,5.879444444,46.93,46.96555556,45.01611111,42.50777778,10.47,12.05666667,11.66166667,9.329166667,14,39.26233333,15.73133333,27.00766667,65.57654795,Wet,Average,Wet,Average
79,13,2012,10,0.01443299,0.736082474,0.008247423,0.140206186,0.096907216,0.004123711,0,Fall,105.28,105.41,141.72,1819.07,0,307.6,569.36,569.36,21.91,29.01666667,28.095,20.55666667,21.91,34.03,34.03,34.03,8.78,13.38666667,12.66333333,7.855,8.78,8.78,8.78,1.92,0,0,0.028333333,0.018333333,0.1,0.126666667,0.103333333,0.075555556,1986.3,970.5666667,567,503.7083333,0.7,0.644444444,1.125,7.580277778,9.69,8.818888889,8.935,NA,6.7,6.562222222,6.485555556,6.016944444,42.53,45.58777778,44.33833333,44.39722222,9.68,12.77111111,12.63555556,9.305555555,17.5,68.56266667,27.83833333,35.05455556,197.0252603,Flood,Flood,Wet,Wet
80,13,2013,10,0.108,0.628,0.074,0.104,0.084,0.002,0,Fall,71.44,115.62,191.26,452.61,20.96,288.63,588.47,588.47,22.9,26.67333333,27.43666667,21.27083333,22.9,30.71,33.15,33.15,9.14,12.38,12.895,7.99,9.14,9.14,9.14,0.68,NA,NA,NA,NA,0.1,0.141111111,0.134444445,0.110277778,847.5,1361.166667,850.7,492.025,5.57,2.322222222,1.469444445,1.375555556,9.51,8.98,8.959444445,9.794166667,6.11,6.098888889,6.308888889,6.500277778,50,47.68888889,43.85555556,43.33055556,7.52,10.58444444,11.50888889,9.076666667,6.18,9.017666667,5.698777778,11.63316667,67.7029863,Average,Dry,Average,Average
81,13,2014,6,0.023686921,0.390319258,0.007209063,0.027806385,0.05046344,0.002059732,0.498455201,Spring,0,99.71,736.8,1626.15,121.05,121.05,121.05,610.18,28.84,24.14,20.025,21.55583333,28.84,28.84,28.84,33.15,12.94,9.886666667,7.39,8.859166667,12.94,6.45,4.12,1.97,0.06,0.02,0.028333333,NA,0,0,0.020555556,0.056388889,344.8,142.7333333,138.45,490.5333333,0.25,0.477777778,1.297222222,1.539166667,9.38,9.74,10.445,9.763611112,6.356666667,6.493333334,NA,NA,40.8,NA,NA,NA,NA,NA,NA,NA,2.23,3.059,13.11588889,48.05027778,30.41,Drought,Drought,Drought,Drought
82,13,2014,10,0.022916667,0.754166667,0.002083333,0.029166667,0.175,0.016666667,0,Fall,17.82,56.25,74.7,1566.99,69.51,356,678.85,678.85,22.5,27.39666667,28.02666667,21.7325,22.5,30.7,33.1,33.1,7.5,12.99,13.37833333,9.098333333,7.5,7.5,7.5,1.97,0.4,0.187777778,0.115555556,0.071944444,0,0,0,0.010277778,2419.6,1734.866667,1073.566667,591.9833333,2.1,0.766666667,0.525,1.078055556,8.44,8.322222222,8.733333333,9.648333334,6.42,6.427777778,6.395,NA,44.3,42.63333333,38.00277778,NA,12.15,13.00555556,NA,NA,291,33.564,13.78477778,9.826611111,67.90413699,Wet,Average,Dry,Average
83,13,2015,10,0.01910828,0.721868365,0.021231423,0.050955414,0.178343949,0.008492569,0,Fall,42.4,45.79,67.32,397.62,0,302.6,667.93,667.93,23.91,28.25,28.03166667,22.61583333,23.91,31.55,31.55,31.55,10.72,14.03666667,13.66166667,9.303333333,10.72,10.72,8.82,0.68,0.07,0.081111111,0.065,0.0375,0,0,0,0.01,461.1,1097.1,1109.733333,678.575,0.37,0.167777778,0.200555556,0.838611111,8.16,7.995555555,8.661666666,9.736111111,6.77,6.744444445,6.617222223,6.664444445,42.93,47.03222222,44.81055556,43.57194445,12.1,12.58888889,12.4,10.14416667,1.3,2.586333333,2.204666667,2.811055556,27.40616438,Drought,Drought,Drought,Drought
84,15,2003,6,0.336,0.518,0.058,0.002,0.078,0.008,0,Spring,0,252.9,534.5,1067.6,183.6,201.1,201.1,756.3,30.46,22.88,18.695,22.07166667,30.46,30.46,30.46,34.92,14.08,9.456666667,6.115,8.720833333,14.08,4.72,1.29,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333,2.227777778,4.878888888,3.520555555,9.273333333,13.46444444,12.72944445,12.18694445,7.133333333,7.122222222,7.344444445,7.441944444,171.4333333,167.0111111,146.45,128.5247222,19.57333333,14.35222222,11.30666667,13.34527778,4.87,12.871,145.877,116.1123889,84.93454795,Average,Wet,Average,Average
85,15,2004,6,0.111545988,0.722113503,0.043052838,0.035225049,0.086105675,0.001956947,0,Spring,0.7,31.1,409.4,958.2,182,381.2,381.2,937.2,30.02,25.6,20.77166667,23.24583333,30.02,30.02,30.02,35.87,13.84,10.53333333,7.396666667,9.305833333,13.84,7.87,2.69,2.69,0.063333333,0.043333333,NA,NA,0.163333333,0.211111111,NA,NA,NA,NA,NA,NA,1.366666667,1.466666667,3.155555556,NA,8.883333333,8.463333332,11.385,10.91444444,6.933333333,6.811111111,6.877777778,NA,149.6666667,161.2777778,161.1333334,NA,15.73333333,13.80555555,11.51388889,13.33,4.76,6.012333333,10.20733333,91.657,64.91523288,Dry,Drought,Dry,Average
86,15,2005,6,0.168049793,0.746887967,0.012448133,0.010373444,0.058091286,0.002074689,0.002074689,Spring,46.1,249.3,738.5,1166.6,102.8,102.8,102.8,679.6,25.71,21.96333333,18.63833333,21.78916667,25.71,25.71,25.71,33.82,11.06,9.203333333,6.868333333,8.7075,11.06,5.95,2.46,2.46,0,0,0.072777778,0.043055556,0.11,0.161111111,0.210555556,0.133611111,7.791357516,NA,NA,NA,0.866666667,2.511111111,6.772222224,4.594166667,9.47,NA,NA,NA,6.366666667,6.566666667,6.638888889,6.717222222,146.9,140.9555556,134.6055556,127.8461111,14.03333333,12.48888889,10.925,12.35472222,11.7,47.58,152.6666667,162.8627778,98.28413699,Wet,Wet,Average,Average
87,15,2005,10,0.126984127,0.746031746,0.041666667,0.001984127,0.081349206,0.001984127,0,Fall,147.2,156.6,340.4,1309.6,0,295.2,604.9,604.9,21.63,27.99666667,27.93333333,21.41583333,21.63,34.43,35.8,35.8,8.85,12.42,12.85833333,8.745,8.85,8.85,8.85,2.46,0,0,0.011666667,0.042222222,0.1,0.066666667,0.099444444,0.163055556,NA,NA,NA,NA,1.73,1.138888889,1.372222222,4.571944445,9.56,9.164444444,8.958055556,NA,6.9,7.072222222,6.938888889,6.783611111,130.83,112.21,126.1994445,133.1777778,11,14.9,15.56111111,12.36416667,16.6,61.46166667,22.65233333,14.35166667,65.84753425,Flood,Wet,Average,Average
88,15,2006,6,0.265306122,0.581632653,0.008163265,0.006122449,0.134693878,0.004081633,0,Spring,0.3,284.5,896.9,1355.1,185.2,235.2,235.2,737.3,30.85,24.47,19.42833333,22.13166667,30.85,30.85,30.85,35.8,15.04,11.34333333,8.015,9.193333333,15.04,7.78,2.81,2.75,0,0.024444444,0.032777778,0.022222222,0,0.035555556,0.135,0.121944444,435.2,1758.133333,1357.7,NA,0.833333333,5.888888889,7.872222222,4.437777777,8.896666667,9.407777778,11.27277778,10.33833333,7.066666667,6.792222222,7.027777778,7.105555556,148.7,129.5888889,132.9055556,126.1077778,16.43333333,13.55555555,10.36666667,11.98333333,5.02,15.83866667,313.9584444,393.9903333,250.0670137,Average,Flood,Flood,Flood
89,15,2007,6,0.329365079,0.533730159,0.037698413,0.005952381,0.075396825,0.017857143,0,Spring,7.4,110.3,427.2,1077.2,173.8,312.3,312.3,872.5,29.87,25.61333333,19.32333333,22.41,29.87,29.87,29.87,36,12.98,9.98,6.64,8.93,12.98,6.56,2.95,2.95,0.093333333,0.031111111,0.037777778,0.056666667,0.156666667,0.168888889,0.216111111,0.136388889,2419.6,2419.6,1677.633333,1879.258333,1.3,1.068888889,2.303888889,2.045833333,9.163333333,9.823333333,10.785,10.41194445,6.533333333,6.788888889,6.877777778,6.860555556,111.7666667,144.9222222,142.3666667,139.2744444,18.56666667,13.7,10.61666667,12.13888889,3.47,7.842,20.72177778,54.35755556,34.79542466,Average,Dry,Dry,Drought
90,15,2007,10,0.246548323,0.518737673,0.023668639,0.007889546,0.157790927,0.045364892,0,Fall,9.1,30.6,65.8,1078.9,69.7,348,859.5,859.7,22.79,27.70333333,28.875,22.03833333,22.79,33.45,33.91,33.91,7.93,11.38333333,12.26333333,8.430833333,7.93,7.93,7.93,2.95,0.05,0.04,0.035555556,0.034722222,0,0.046666667,0.083888889,0.148055556,2419.6,2419.6,2419.6,1879.258333,2.59,1.607777778,1.470555556,2.351944444,10.13,9.554444444,9.282222222,10.29027778,6.5,8.12111111,7.271666666,7.08,111.87,90.16777778,106.2838889,127.4469444,10.35,13.96111111,15.51388889,12.14277778,1.61,5.170333333,4.855333333,20.4295,249.7993699,Dry,Dry,Average,Flood
91,15,2008,6,0.248484848,0.597979798,0.056565657,0.026262626,0.060606061,0.008080808,0.002020202,Spring,0,15.7,429.4,731,182.3,389.7,389.7,937.1,30.64,25.38666667,20.66166667,22.46166667,30.64,30.64,30.64,33.91,12.99,9.59,6.23,7.973333333,12.99,5.29,-0.84,-0.84,0,0,0,0.014166667,0.14,0.132222222,0.182777778,0.118055556,2419.6,1734.866667,986.3666667,1370.958333,1.28,0.797777778,1.337777778,1.287222222,9.08,9.616666666,11.07166667,10.63694444,7.333333333,7.405555556,7.441666667,7.496944444,101.9333333,147.7,145.9055556,135.8980556,16.1,14.71111111,10.82777778,11.67083333,5.89,4.257333333,7.894444444,60.775,39.46583562,Dry,Drought,Dry,Dry
92,15,2008,10,0.386138614,0.508910891,0.001980198,0,0.102970297,0,0,Fall,77.8,77.9,84.8,776.5,0,309.4,850.7,901.9,20.8,28.84666667,29.545,22.80333333,20.8,34.17,34.58,34.58,8.15,12.64,12.98333333,8.325,8.15,8.15,8.15,-0.84,0,0.05,0.036111111,0.022222222,0,0,0.044444445,0.106388889,2419.6,2419.6,2419.6,1370.958333,0.67,0.928888889,1.011111111,1.081388889,10.71,9.997777779,9.42388889,10.73222222,6.9,6.7,7.019444445,7.263888889,115.43,96.99888889,107.9938889,137.5336111,13.05,14.81666667,16.225,12.00972222,4.29,57.09566667,22.65788889,15.65438889,39.01372603,Flood,Wet,Average,Dry
93,15,2009,6,0.359375,0.548828125,0.021484375,0.025390625,0.04296875,0.001953125,0,Spring,14.5,159.2,589.5,887.1,163.9,210.6,210.6,725.5,27.69,24.56,19.21,22.20166667,27.69,27.69,27.69,34.58,13.26,10.64666667,6.748333333,8.478333333,13.26,6.1,1.54,1.17,0,0.025555556,0.038333334,0.042222222,0,0.106666667,0.148333333,0.074166667,2419.6,1829.333333,1884.6,1943.366667,1.4,1.511111111,5.047222222,2.875277778,9.12,9.842222221,11.04,10.58388889,7.753333333,7.247777778,7.22,7.153055556,145.0333333,157.8,157.0111111,142.8188889,16.8,12.9,9.45,11.16416667,4,8.316333333,51.49688889,81.07555556,47.55852055,Average,Average,Dry,Dry
94,15,2009,10,0.378,0.462,0.054,0.014,0.092,0,0,Fall,50.2,54.2,176.4,863.3,31,336.6,751,753.7,24.69,29.61,29.65166667,22.41083333,24.69,32.69,34.8,34.8,9.09,13.65333333,13.95166667,8.765833333,9.09,9.09,9.09,1.17,0.09,0.067777778,0.044444444,0.046388889,0.12,0.077777778,0.074444444,0.093611111,2419.6,2419.6,2419.6,1943.366667,1.2,1.444444445,1.688888889,3.056944445,10.83,9.563333333,9.509444444,10.54694444,7.54,7.44,7.335555556,7.340555556,115,98.88888889,115.9166667,143.7052778,14.67,15.33444444,15.81722222,11.18527778,4.74,56.682,20.45266667,12.65405556,38.78578082,Flood,Wet,Average,Dry
95,15,2010,6,0.070240296,0.743068392,0.064695009,0.014787431,0.101663586,0.005545287,0,Spring,1.5,253.9,703.6,982.1,174.3,174.3,174.3,714.7,27.95,21.16333333,18.02166667,21.79083333,27.95,27.95,27.95,34.8,13.76,8.8,6.106666667,8.5525,13.76,5.1,2.92,0.81,0.073333333,0.075555555,0.037777778,0.046944444,0.166666667,0.123333333,0.127777778,0.095,2419.6,2419.6,1795.566667,1978.15,1.766666667,11.73333333,7.319444445,4.299722222,10.1,10.56444445,11.04666667,10.50777778,7.643333333,7.413333333,7.608888889,7.561111111,166.2333333,126.9333333,148.0666667,135.4583333,17.06666667,12.8,NA,NA,5.51,26.42266667,119.2908889,117.7621111,63.0400274,Wet,Average,Average,Average
96,15,2010,10,0.164658635,0.626506024,0.084337349,0.024096386,0.100401606,0,0,Fall,79.8,81.1,149.1,1009,0,303.2,681.8,681.8,21.4,27.52333333,27.31833333,21.16416667,21.4,31.18,33.54,33.54,8.53,12.37666667,12.58666667,8.248333333,8.53,8.53,7.54,0.81,0.1,0.092222222,0.07,0.061111111,0,0.082222222,0.087222222,0.115277778,2419.6,2419.6,2419.6,1978.15,1.7,1.788888889,2.061111111,4.363611111,9.45,9.943333334,9.836111112,10.65,7.49,7.48,7.468888889,7.541944445,147.4,118.5666667,125.9611111,139.8111111,14.88,16.37111111,16.30777778,NA,4.76,12.36766667,6.280666667,22.757,44.03167123,Average,Average,Average,Dry
97,15,2011,6,0.058943089,0.703252033,0.101626016,0.022357724,0.093495935,0.020325203,0,Spring,51.78,157.18,736.5,945.6,128.63,194.73,194.73,876.53,25.74,21.32333333,17.15333333,21.50833333,25.74,25.74,25.74,33.54,11.95,8.28,5.536666667,8.555833333,11.95,5.52,1.85,1.47,0.17,0.056666667,0.028333333,0.053888889,0.15,0.084444444,0.196111111,0.127777778,2419.6,1462.9,1279.383333,1849.491667,1.9,2.427777778,15.03611111,9.511111111,8.88,10.43777778,11.33222222,10.43611111,7.216666667,7.297777778,7.143333334,7.3075,154.2666667,150.2666667,141.7611111,136.3616667,19.6,14.03333333,11.55555556,13.20833333,21.5,31.866,149.6842222,302.9237778,193.8226849,Wet,Wet,Average,Wet
98,15,2011,10,0.119460501,0.46628131,0.196531792,0.063583815,0.1522158,0.001926782,0,Fall,166.25,166.36,287.51,1109.16,0,135,329.73,329.73,22.98,29.34666667,27.58166667,21.24333333,22.98,32.93,32.93,32.93,11.07,14.21,12.88,8.431666667,11.07,11.07,7.37,1.47,0.18,0.115555556,0.103888889,0.062777778,0.12,0.092222222,0.09,0.130555556,2419.6,2419.6,2275.183333,1849.491667,0.55,1.394444444,1.680555556,9.359722223,8.25,8.615555556,8.956666666,10.14833333,6.72,6.865555556,6.869444445,7.065277778,179.33,124.3322222,133.505,138.3808333,14.6,16.7,16.58333333,13.15444444,14,39.26233333,15.73133333,27.00766667,65.57654795,Wet,Average,Wet,Average
99,15,2012,6,0.054852321,0.706751055,0.094936709,0.029535865,0.097046414,0.016877637,0,Spring,11.86,177.84,694.23,1415.59,174.05,244.15,244.15,379.15,28.78,24.28,19.435,21.91333333,28.78,28.78,28.78,32.93,12.33,9.743333333,6.593333333,8.900833333,12.33,6.79,2.81,2.81,0.09,0.11,0.079444445,0.089166667,0.17,0.135555556,0.141111111,0.123888889,770.1,416.1666667,327.9166667,992.9916667,1.4,3.477777778,5.226111111,3.096388889,8.5,10.05333333,11.07055556,10.36333333,7.8,7.256666667,7.256666667,7.059444445,140.9333333,137.6444444,163.9111111,149.2408333,19.4,15.8,NA,NA,8.15,10.77766667,109.7276667,129.9281667,73.46479452,Average,Average,Average,Average
100,15,2012,10,0.014084507,0.645875252,0.104627767,0.048289738,0.104627767,0.08249497,0,Fall,77.68,77.73,94.58,1327.25,17.12,333.02,777.67,777.67,23.17,30.20333333,29.54166667,22.2325,23.17,35.23,35.23,35.23,10.07,14.05666667,13.31,8.855833333,10.07,10.07,10.07,2.81,0.16,0.183333333,0.142222222,0.101666667,0,0.081111111,0.068888889,0.111666667,1986.3,2130.733333,1422.333333,806.325,1.05,1.072222222,1.197222222,3.029722222,9.85,NA,NA,NA,7.86,7.796666667,7.746111111,7.426944444,95.97,89.56777778,108.4172222,138.4191667,13.3,17.06666667,17.15,NA,17.5,68.56266667,27.83833333,35.05455556,197.0252603,Flood,Flood,Wet,Wet
101,15,2014,10,0.057324841,0.632696391,0.165605096,0.016985138,0.125265393,0,0.002123142,Fall,14.76,39.95,50.58,1188.04,77.21,383.63,899.54,899.6,24.01,28.83333333,29.61833333,23.3025,24.01,32.08,34.5,34.5,8.15,13.44333333,13.85666667,9.76,8.15,8.15,8.15,3.12,0,0.065555556,0.075555556,NA,0,0,0.033333333,0.189722222,1732.9,1757.466667,1799.7,1253.858333,0.47,0.518888889,1.042777778,4.114722222,9.87,NA,NA,NA,6.82,7.437777778,7.485555556,7.5,86.1,79.95555556,95.95555556,120.5697222,12.7,16.4,16.87222222,12.57944445,291,33.564,13.78477778,9.826611111,67.90413699,Wet,Average,Dry,Average
102,15,2015,10,0.140659341,0.505494505,0.096703297,0.191208791,0.061538462,0.004395604,0,Fall,25.91,28.69,39.75,281.9,38.3,348.9,897.65,934.5,25.57,29.69,29.615,24.05583333,25.57,32.78,32.78,32.78,11.19,14.24,14.135,9.745,11.19,11.19,9.74,0.86,0.08,0.063333333,0.068333333,0.065277778,0.1,0.033333333,0.036666667,0.128611111,1986.3,1841.933333,2058.55,1372.666667,0.24,0.392222222,0.552777778,1.055555555,10.17,9.413333333,9.21,10.15611111,7.49,7.581111111,7.642222222,7.7325,82.7,73.95555556,89.20555555,129.1633333,15.32,17.18444444,17.43111111,13.91694444,1.3,2.586333333,2.204666667,2.811055556,27.40616438,Drought,Drought,Drought,Drought
103,16,2005,6,0.586558045,0.358452138,0.020366599,0.00610998,0.028513238,0,0,Spring,40.6,203.1,615.6,NA,131.6,197.8,197.8,NA,26.53,22.78666667,19.25666667,NA,26.53,26.53,26.53,NA,11.57,9.58,7.396666667,NA,11.57,6.27,3.15,NA,0.08,0.063333333,0.04,NA,0,0.156666667,0.3,NA,6.704904431,NA,NA,NA,1.333333333,1.711111111,2.438888889,NA,8.756666667,8.748888889,11.27277778,NA,8.333333333,7.744444444,7.710555556,NA,154.1333333,161.0577778,161.5855556,NA,21.3,15.24333333,12.075,NA,11.7,47.58,152.6666667,162.8627778,98.28413699,Wet,Wet,Average,Average
104,16,2005,10,0.071570577,0.669980119,0.077534791,0.001988072,0.178926441,0,0,Fall,126.2,131.3,284.7,NA,0,297.3,681.4,NA,22.15,28.48,28.63,NA,22.15,34.88,36.67,NA,9.16,12.55666667,13.09833333,NA,9.16,9.16,9.16,NA,0,0,0.056111111,0.032222222,0,0,0.036666667,0.15,NA,NA,NA,NA,0.26,0.481111111,0.979444445,1.556388889,10.05,9.328888889,9.177222222,10.28111111,6.93,7.276666667,7.531111111,7.515555556,144.73,135.5766667,144.9166667,153.8591667,13.77,16.95666667,17.96666667,14.63,16.6,61.46166667,22.65233333,14.35166667,65.84753425,Flood,Wet,Average,Average
105,16,2006,6,0.179924242,0.751893939,0.03030303,0.003787879,0.034090909,0,0,Spring,0.1,291.9,679.2,887.4,184.5,288.8,288.8,990.8,31.56,25.52333333,21.42,24.73666667,31.56,31.56,31.56,36.67,15.11,11.03666667,8.32,10.46833333,15.11,6.64,3.16,3.16,0,0,0,0.028055556,0,0.115555556,0.057777778,0.086388889,2419.6,NA,NA,NA,1.533333333,1.162222222,0.748888889,1.091111111,8.88,10.30888889,10.21777778,9.5,7.1,7.4,7.393333333,7.495555556,153.0666667,166.6544445,159.6044445,157.3861111,17.9,14.56666667,13.75333333,15.3625,5.02,15.83866667,313.9584444,393.9903333,250.0670137,Average,Flood,Flood,Flood
106,16,2006,10,0.397177419,0.407258065,0.054435484,0.002016129,0.137096774,0.002016129,0,Fall,28.1,28.2,49.6,712.5,51.7,352.6,848.4,1145.7,23.4,28.95,30.33833333,26.295,23.4,32.8,36.88,36.88,10.56,12.80333333,13.86666667,11.26333333,10.56,10.56,10.56,3.16,0,0.026666667,0.033333333,0.028888889,0,0,0.029444445,0.028888889,2419.6,2419.6,2047.533333,NA,1,1.338888889,1.413888889,0.964722222,10.18,9.147777778,8.561111111,9.219444445,6.4,6.857777778,7.000555556,7.248888889,144.9,143.6333333,151.6555556,153.455,14.42,17.47333333,18.67,16.895,6.59,6.154666667,5.885777778,52.36855556,94.47306849,Dry,Average,Flood,Average
107,16,2007,6,0.348697395,0.498997996,0.070140281,0.002004008,0.080160321,0,0,Spring,4,90.2,563.4,681.8,176.4,367,382.4,1126.5,30.63,26.35333333,19.4,24.19666667,30.63,30.63,30.63,36.88,12.97,10.14,7.233333333,10.18333333,12.97,6.86,3.74,3.74,0,0,0,0.016666667,0,0,0.092222222,0.046111111,2419.6,1613.733333,1374.85,1897.225,1.833333333,1.611111111,2.025555556,1.619444444,8.906666667,10.85888889,11.51,10.21,6.9,6.966666667,6.933888889,6.969722222,155.2,158.7444445,154.2605556,153.7466667,20.73333333,15.34444444,10.63333333,13.81666667,3.47,7.842,20.72177778,54.35755556,34.79542466,Average,Dry,Dry,Drought
108,16,2007,10,0.148809524,0.58531746,0.123015873,0.013888889,0.128968254,0,0,Fall,6.7,24.7,47.6,707.1,71.1,350.9,873.8,985.6,23.29,28.23,29.56833333,23.17,23.29,34.03,34.88,34.88,8.02,11.49666667,12.36166667,9.294166667,8.02,8.02,8.02,3.74,0,0.025555556,0.012777778,0.006388889,0,0,0,0.046111111,2419.6,2419.6,2419.6,1897.225,2.05,1.783333333,1.713888889,1.725,10.63,9.141111111,9.028333333,10.48055556,6.3,6.992222222,6.923888889,6.9175,123.57,113.2233333,131.2283333,142.1830556,12.53,16.44333333,17.97722222,13.3525,1.61,5.170333333,4.855333333,20.4295,249.7993699,Dry,Dry,Average,Flood
109,16,2008,6,0.152475248,0.603960396,0.037623762,0.011881188,0.194059406,0,0,Spring,0,11.5,395.5,645.1,181.5,443.9,446.5,998,31.36,26.19666667,21.31333333,23.055,31.36,31.36,31.36,34.88,13.07,9.813333333,6.551666667,8.210833333,13.07,5.59,-0.68,-0.68,0,0.055555555,0.036666667,0.024722222,0,0.047777778,0.140555556,0.092777778,2419.6,2419.6,1742.716667,2081.158333,2.066666667,1.1,1.646111111,2.146944445,8.286666667,9.155555556,10.68611111,10.29194444,7.91,7.827777778,7.663888889,7.283333333,168.8666667,176.4222222,176.6777778,156.275,19.3,16.33333333,11.6,12.95833333,5.89,4.257333333,7.894444444,60.775,39.46583562,Dry,Drought,Dry,Dry
110,16,2008,10,0.489194499,0.402750491,0.058939096,0,0.049115914,0,0,Fall,66.6,66.7,71.1,686.4,10,317,860.2,966.3,21.23,29.34,30.22666667,23.38333333,21.23,34.79,35.49,35.49,8.58,12.78666667,13.12833333,8.57,8.58,8.58,8.58,-0.68,0,0.022222222,0.023333333,0.023888889,0,0,0,0.092777778,2419.6,2419.6,2419.6,2081.158333,1.23,1.048888889,1.18,1.913333333,9.77,9.313333333,8.981666667,10.36444444,6.9,7.212222222,7.453333333,7.38,117.63,122.5655556,140.1716667,158.4688889,14.47,18.52333333,19.63388889,13.78111111,4.29,57.09566667,22.65788889,15.65438889,39.01372603,Flood,Wet,Average,Dry
111,16,2009,6,0.56870229,0.379770992,0.019083969,0.001908397,0.030534351,0,0,Spring,16.2,135,510.1,759.2,162.1,283.6,283.6,810.4,28.53,25.36,19.86166667,22.81583333,28.53,28.53,28.53,35.49,13.71,11.13,7.255,8.836666667,13.71,6.74,2.02,1.75,0.103333333,0.073333333,0.036666667,0.023888889,0,1.205555555,0.731111111,0.365555556,2419.6,2419.6,1732.183333,1887.3,0.766666667,1.644444445,1.465,1.131944445,8.873333333,10,11.35888889,10.68416667,7.7,7.865555556,7.757222222,7.56,170.7666667,176.7777778,185.3722222,164.5994445,17.6,13.87777778,10.22222222,13.12638889,4,8.316333333,51.49688889,81.07555556,47.55852055,Average,Average,Dry,Dry
112,16,2009,10,0.191666667,0.539583333,0.077083333,0.016666667,0.175,0,0,Fall,43.4,46.4,154.2,738.8,36.8,341.6,783.8,836.2,25.16,30.07666667,30.33,23.01916667,25.16,33.23,35.72,35.72,9.33,13.94333333,14.27666667,9.1775,9.33,9.33,9.33,1.75,0.05,0.016666667,0.048333333,0.028611111,0.1,0.033333333,0.053888889,0.373888889,2419.6,2419.6,2419.6,1887.3,1.83,1.804444444,1.735555556,1.318055556,10.33,9.116666667,9.117222223,10.61138889,7.55,7.623333333,7.646666667,7.661944444,123.13,123.91,143.5938889,166.4494445,11.07,16.29,16.58944444,11.96805556,4.74,56.682,20.45266667,12.65405556,38.78578082,Flood,Wet,Average,Dry
113,16,2010,6,0.621181263,0.344195519,0.024439919,0.00203666,0.00814664,0,0,Spring,0.7,252.2,678.9,823.7,178.8,178.8,178.8,886.5,28.9,20.72666667,17.075,22.9775,28.9,28.9,28.9,35.72,14.12,8.173333333,5.465,9.455833333,14.12,4.61,1.17,1.17,0.06,0.064444444,0.032222222,0.040277778,0.103333333,0.12,0.06,0.056944444,2419.6,2419.6,1739.266667,2079.433333,4.1,5.055555556,2.855,2.295277778,9.76,11.06,11.73111111,10.42416667,7.95,7.94,7.931111111,7.788888889,146.4666667,155.2111111,158.4111111,151.0025,19.7,NA,NA,NA,5.51,26.42266667,119.2908889,117.7621111,63.0400274,Wet,Average,Average,Average
114,16,2010,10,0.141001855,0.549165121,0.155844156,0.00742115,0.146567718,0,0,Fall,71.1,72.8,241.5,877.3,0,300.8,684.7,721.5,21.75,27.95,27.255,22.05916667,21.75,31.67,34.45,34.45,9.22,12.74666667,12.565,8.796666667,9.22,9.22,5.79,1.17,0.09,0.048888889,0.043333333,0.036944444,0,0,0.017222222,0.038333333,2419.6,2419.5,2419.55,2079.408333,0.97,1.456666667,2.267222222,2.280277778,9.37,8.653333333,9.057222222,10.23472222,7.44,7.454444444,7.582222222,7.690555556,143.2,130.0666667,138.9388889,143.8386111,16.12,18.07333333,18.12,NA,4.76,12.36766667,6.280666667,22.757,44.03167123,Average,Average,Average,Dry
115,16,2011,6,0.105947955,0.788104089,0.078066914,0.007434944,0.020446097,0,0,Spring,46.9,262.61,434.51,788.21,136.29,231.15,359.35,915.85,26.47,20.47666667,20.835,22.2625,26.47,26.47,30.43,34.45,12.57,7.7,8.103333333,9.1075,12.57,2.45,2.22,2.22,0,0.052222222,0.064444444,0.0575,0.11,0.174444444,0.108888889,0.084444444,579.4,576.4666667,914.85,1667.2,3.133333333,2.983333333,3.233333333,3.283333333,9.03,10.47666667,10.96333333,10.24611111,7.673333333,7.423333333,7.531666667,7.590833333,158.4333333,150.7888889,153.5727778,147.9197222,19.8,12.03333333,12.03166667,NA,21.5,31.866,149.6842222,302.9237778,193.8226849,Wet,Wet,Average,Wet
